Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16046.0,197,1,235.78,1,1,1,111,At Risk
16047.0,317,1,107.14,1,1,1,111,At Risk
16048.0,8,4,818.7900000000001,4,3,3,433,Loyal Customers
16049.0,10,3,777.34,4,3,3,433,Loyal Customers
16050.0,18,2,162.8,3,2,1,321,Potential Loyalists
16051.0,316,1,188.44,1,1,1,111,At Risk
16053.0,48,4,2122.89,3,3,4,334,Loyal Customers
16054.0,53,3,1327.98,2,3,3,233,At Risk
16057.0,154,3,1591.73,1,3,3,133,At Risk
16058.0,41,1,62.7,3,1,1,311,Potential Loyalists
16059.0,2,7,1718.66,4,4,4,444,Champions
16060.0,35,3,541.95,3,3,2,332,Loyal Customers
16061.0,66,1,89.65,2,1,1,211,At Risk
16062.0,14,4,1709.83,4,3,3,433,Loyal Customers
16064.0,360,1,109.31,1,1,1,111,At Risk
16065.0,0,8,1992.13,4,4,4,444,Champions
16067.0,197,3,3269.11,1,3,4,134,At Risk
16068.0,228,1,115.73,1,1,1,111,At Risk
16069.0,52,1,457.7,3,1,2,312,Potential Loyalists
16071.0,162,3,750.5600000000001,1,3,3,133,At Risk
16072.0,63,3,3595.77,2,3,4,234,At Risk
16074.0,25,1,252.5,3,1,1,311,Potential Loyalists
16075.0,137,2,736.9300000000001,1,2,3,123,At Risk
16077.0,260,1,2300.4,1,1,4,114,At Risk
16078.0,304,1,283.79,1,1,1,111,At Risk
16080.0,20,2,385.4,3,2,2,322,Potential Loyalists
16081.0,1,4,1637.14,4,3,3,433,Loyal Customers
16082.0,305,1,106.75,1,1,1,111,At Risk
16083.0,17,2,1033.8,4,2,3,423,Potential Loyalists
16085.0,15,7,1359.52,4,4,3,443,Loyal Customers
16086.0,2,6,1743.6,4,4,4,444,Champions
16087.0,24,5,1739.92,3,4,4,344,Loyal Customers
16088.0,210,2,1437.43,1,2,3,123,At Risk
16089.0,21,2,263.49,3,2,1,321,Potential Loyalists
16090.0,259,1,180.56,1,1,1,111,At Risk
16092.0,139,3,770.08,1,3,3,133,At Risk
16094.0,10,7,2617.33,4,4,4,444,Champions
16095.0,91,1,447.05,2,1,2,212,At Risk
16096.0,51,3,1264.3500000000001,3,3,3,333,Loyal Customers
16098.0,8,8,2435.67,4,4,4,444,Champions
16099.0,52,4,841.3,3,3,3,333,Loyal Customers
16100.0,97,1,582.64,2,1,2,212,At Risk
16101.0,69,3,1938.46,2,3,4,234,At Risk
16103.0,24,16,4762.07,3,4,4,344,Loyal Customers
16104.0,53,8,2476.25,2,4,4,244,At Risk
16105.0,73,4,2049.23,2,3,4,234,At Risk
16108.0,69,3,1393.42,2,3,3,233,At Risk
16109.0,333,1,327.59999999999997,1,1,2,112,At Risk
16110.0,157,1,460.64,1,1,2,112,At Risk
16111.0,63,1,549.33,2,1,2,212,At Risk
16115.0,32,4,892.92,3,3,3,333,Loyal Customers
16117.0,37,2,422.19,3,2,2,322,Potential Loyalists
16118.0,287,1,4376.25,1,1,4,114,At Risk
16119.0,29,6,1297.45,3,4,3,343,Loyal Customers
16120.0,57,2,1658.3700000000001,2,2,3,223,At Risk
16121.0,25,3,595.38,3,3,2,332,Loyal Customers
16122.0,1,3,316.92,4,3,2,432,Loyal Customers
16124.0,53,3,1523.49,2,3,3,233,At Risk
16125.0,2,14,4292.35,4,4,4,444,Champions
16126.0,14,11,8356.83,4,4,4,444,Champions
16127.0,361,1,145.06,1,1,1,111,At Risk
16128.0,15,6,1920.8300000000002,4,4,4,444,Champions
16129.0,42,3,1396.05,3,3,3,333,Loyal Customers
16130.0,57,4,987.48,2,3,3,233,At Risk
16131.0,10,6,6450.88,4,4,4,444,Champions
16132.0,179,2,664.1999999999999,1,2,2,122,At Risk
16133.0,11,23,8403.22,4,4,4,444,Champions
16134.0,58,3,1527.25,2,3,3,233,At Risk
16135.0,218,1,301.9,1,1,1,111,At Risk
16136.0,298,1,237.42000000000002,1,1,1,111,At Risk
16137.0,315,1,422.7,1,1,2,112,At Risk
16138.0,13,3,910.35,4,3,3,433,Loyal Customers
16139.0,357,2,475.74,1,2,2,122,At Risk
16140.0,6,2,832.4200000000001,4,2,3,423,Potential Loyalists
16141.0,52,1,335.54,3,1,2,312,Potential Loyalists
16143.0,4,7,2485.89,4,4,4,444,Champions
16145.0,23,8,3005.9500000000003,3,4,4,344,Loyal Customers
16146.0,83,1,212.25,2,1,1,211,At Risk
16147.0,35,4,2023.91,3,3,4,334,Loyal Customers
16148.0,71,1,310.3,2,1,2,212,At Risk
16149.0,64,1,141.7,2,1,1,211,At Risk
16150.0,7,6,2342.57,4,4,4,444,Champions
16153.0,55,6,3309.26,2,4,4,244,At Risk
16155.0,16,5,796.9,4,4,3,443,Loyal Customers
16156.0,17,11,3096.14,4,4,4,444,Champions
16158.0,157,9,628.32,1,4,2,142,At Risk
16159.0,105,3,884.59,2,3,3,233,At Risk
16161.0,3,25,7210.59,4,4,4,444,Champions
16163.0,0,5,1992.98,4,4,4,444,Champions
16165.0,140,1,79.9,1,1,1,111,At Risk
16166.0,63,2,435.83,2,2,2,222,At Risk
16167.0,49,5,1386.12,3,4,3,343,Loyal Customers
16168.0,4,40,6848.87,4,4,4,444,Champions
16170.0,30,14,4983.95,3,4,4,344,Loyal Customers
16172.0,108,3,744.34,2,3,3,233,At Risk
16174.0,126,4,1237.2,2,3,3,233,At Risk
16175.0,106,3,798.85,2,3,3,233,At Risk
16176.0,56,4,2052.69,2,3,4,234,At Risk
16177.0,71,7,1915.3600000000001,2,4,4,244,At Risk
16178.0,36,1,414.7,3,1,2,312,Potential Loyalists
16180.0,113,5,5995.69,2,4,4,244,At Risk
16182.0,73,5,3354.0,2,4,4,244,At Risk
16183.0,29,3,739.1,3,3,3,333,Loyal Customers
16185.0,199,1,115.31,1,1,1,111,At Risk
16186.0,7,15,5019.17,4,4,4,444,Champions
16188.0,43,1,105.80000000000001,3,1,1,311,Potential Loyalists
16190.0,29,7,2508.4700000000003,3,4,4,344,Loyal Customers
16191.0,10,11,10497.300000000001,4,4,4,444,Champions
16192.0,370,1,351.3,1,1,2,112,At Risk
16193.0,45,1,315.98,3,1,2,312,Potential Loyalists
16194.0,10,1,308.6,4,1,2,412,Potential Loyalists
16195.0,358,1,323.25,1,1,2,112,At Risk
16196.0,123,1,93.3,2,1,1,211,At Risk
16197.0,104,9,2016.71,2,4,4,244,At Risk
16198.0,72,1,629.36,2,1,2,212,At Risk
16199.0,27,7,942.75,3,4,3,343,Loyal Customers
16200.0,17,10,4539.23,4,4,4,444,Champions
16201.0,50,1,248.65,3,1,1,311,Potential Loyalists
16202.0,52,8,2136.72,3,4,4,344,Loyal Customers
16203.0,7,3,521.64,4,3,2,432,Loyal Customers
16204.0,15,2,534.53,4,2,2,422,Potential Loyalists
16205.0,31,3,1062.48,3,3,3,333,Loyal Customers
16206.0,22,9,2052.81,3,4,4,344,Loyal Customers
16208.0,29,8,2776.19,3,4,4,344,Loyal Customers
16209.0,17,4,1884.16,4,3,4,434,Loyal Customers
16210.0,3,19,17403.21,4,4,4,444,Champions
16211.0,56,2,543.5699999999999,2,2,2,222,At Risk
16212.0,253,2,603.37,1,2,2,122,At Risk
16214.0,70,1,975.5,2,1,3,213,At Risk
16218.0,8,7,1355.29,4,4,3,443,Loyal Customers
16219.0,135,1,40.8,2,1,1,211,At Risk
16221.0,2,7,1325.8,4,4,3,443,Loyal Customers
16222.0,356,1,498.50000000000006,1,1,2,112,At Risk
16223.0,9,2,1087.05,4,2,3,423,Potential Loyalists
16224.0,22,1,321.24,3,1,2,312,Potential Loyalists
16225.0,37,10,1762.99,3,4,4,344,Loyal Customers
16226.0,13,2,417.05,4,2,2,422,Potential Loyalists
16227.0,129,2,713.0,2,2,3,223,At Risk
16228.0,20,3,885.71,3,3,3,333,Loyal Customers
16229.0,16,4,1857.26,4,3,4,434,Loyal Customers
16231.0,14,4,1074.47,4,3,3,433,Loyal Customers
16232.0,55,3,1722.09,2,3,4,234,At Risk
16233.0,1,7,1429.03,4,4,3,443,Loyal Customers
16234.0,111,3,333.18,2,3,2,232,At Risk
16235.0,10,4,1186.4,4,3,3,433,Loyal Customers
16237.0,72,1,136.65,2,1,1,211,At Risk
16238.0,57,1,63.66,2,1,1,211,At Risk
16239.0,17,4,1078.0,4,3,3,433,Loyal Customers
16241.0,4,4,1680.2,4,3,3,433,Loyal Customers
16242.0,16,7,3824.79,4,4,4,444,Champions
16244.0,7,1,1056.63,4,1,3,413,Potential Loyalists
16246.0,94,2,821.35,2,2,3,223,At Risk
16250.0,8,2,401.94,4,2,2,422,Potential Loyalists
16251.0,147,1,128.31,1,1,1,111,At Risk
16252.0,17,1,295.09000000000003,4,1,1,411,Potential Loyalists
16253.0,55,5,3588.34,2,4,4,244,At Risk
16254.0,13,3,967.44,4,3,3,433,Loyal Customers
16255.0,0,8,2284.34,4,4,4,444,Champions
16256.0,128,2,876.9399999999999,2,2,3,223,At Risk
16258.0,22,10,6739.01,3,4,4,344,Loyal Customers
16259.0,45,3,340.94,3,3,2,332,Loyal Customers
16261.0,21,2,312.62,3,2,2,322,Potential Loyalists
16262.0,13,1,755.15,4,1,3,413,Potential Loyalists
16263.0,58,1,348.16,2,1,2,212,At Risk
16264.0,73,2,823.53,2,2,3,223,At Risk
16265.0,21,3,1488.17,3,3,3,333,Loyal Customers
16266.0,58,7,896.06,2,4,3,243,At Risk
16267.0,226,1,186.66,1,1,1,111,At Risk
16269.0,72,1,717.57,2,1,3,213,At Risk
16271.0,92,5,1993.18,2,4,4,244,At Risk
16273.0,283,2,318.34000000000003,1,2,2,122,At Risk
16274.0,8,1,351.75,4,1,2,412,Potential Loyalists
16275.0,109,2,1591.24,2,2,3,223,At Risk
16276.0,114,2,1818.79,2,2,4,224,At Risk
16277.0,368,1,188.69,1,1,1,111,At Risk
16278.0,115,2,551.46,2,2,2,222,At Risk
16279.0,20,6,4195.5,3,4,4,344,Loyal Customers
16280.0,360,1,238.05,1,1,1,111,At Risk
16281.0,58,2,1361.96,2,2,3,223,At Risk
16282.0,122,2,1139.28,2,2,3,223,At Risk
16283.0,53,3,2779.51,2,3,4,234,At Risk
16284.0,28,1,205.8,3,1,1,311,Potential Loyalists
16285.0,281,1,176.9,1,1,1,111,At Risk
16286.0,112,2,328.95,2,2,2,222,At Risk
16287.0,11,4,864.48,4,3,3,433,Loyal Customers
16288.0,105,1,129.85,2,1,1,211,At Risk
16289.0,97,1,136.31,2,1,1,211,At Risk
16290.0,99,4,1957.7,2,3,4,234,At Risk
16291.0,317,1,117.72,1,1,1,111,At Risk
16292.0,15,4,951.51,4,3,3,433,Loyal Customers
16293.0,2,6,2408.96,4,4,4,444,Champions
16294.0,111,1,126.05000000000001,2,1,1,211,At Risk
16296.0,261,4,1313.67,1,3,3,133,At Risk
16298.0,32,4,487.5,3,3,2,332,Loyal Customers
16299.0,112,1,193.65,2,1,1,211,At Risk
16300.0,65,3,1367.32,2,3,3,233,At Risk
16301.0,371,1,107.33,1,1,1,111,At Risk
16303.0,27,4,2567.64,3,3,4,334,Loyal Customers
16304.0,329,1,381.66,1,1,2,112,At Risk
16306.0,2,2,560.55,4,2,2,422,Potential Loyalists
16307.0,64,3,1194.92,2,3,3,233,At Risk
16308.0,41,3,2560.0,3,3,4,334,Loyal Customers
16310.0,49,2,460.08,3,2,2,322,Potential Loyalists
16312.0,67,1,171.15,2,1,1,211,At Risk
16314.0,24,3,1491.4,3,3,3,333,Loyal Customers
16315.0,171,1,176.34,1,1,1,111,At Risk
16316.0,15,5,2806.0,4,4,4,444,Champions
16317.0,185,2,850.86,1,2,3,123,At Risk
16320.0,88,4,4590.53,2,3,4,234,At Risk
16321.0,261,2,230.9,1,2,1,121,At Risk
16323.0,212,1,146.16,1,1,1,111,At Risk
16325.0,59,9,3003.26,2,4,4,244,At Risk
16326.0,18,10,1682.03,3,4,3,343,Loyal Customers
16327.0,4,11,6874.97,4,4,4,444,Champions
16328.0,198,1,310.83,1,1,2,112,At Risk
16329.0,62,4,1664.92,2,3,3,233,At Risk
16330.0,59,4,373.46999999999997,2,3,2,232,At Risk
16331.0,67,6,2037.7,2,4,4,244,At Risk
16332.0,66,4,417.21,2,3,2,232,At Risk
16334.0,127,1,263.73,2,1,1,211,At Risk
16335.0,186,7,2753.52,1,4,4,144,At Risk
16336.0,55,4,3517.69,2,3,4,234,At Risk
16340.0,74,2,961.93,2,2,3,223,At Risk
16341.0,72,3,1878.92,2,3,4,234,At Risk
16343.0,42,1,285.54,3,1,1,311,Potential Loyalists
16344.0,144,3,741.3199999999999,1,3,3,133,At Risk
16345.0,118,1,613.33,2,1,2,212,At Risk
16346.0,20,1,224.51,3,1,1,311,Potential Loyalists
16347.0,23,9,2595.51,3,4,4,344,Loyal Customers
16348.0,65,1,328.77,2,1,2,212,At Risk
16350.0,9,5,1137.42,4,4,3,443,Loyal Customers
16351.0,46,12,3176.13,3,4,4,344,Loyal Customers
16353.0,4,16,3323.75,4,4,4,444,Champions
16354.0,14,3,723.66,4,3,3,433,Loyal Customers
16355.0,10,1,416.35,4,1,2,412,Potential Loyalists
16356.0,11,3,204.10000000000002,4,3,1,431,Loyal Customers
16357.0,16,1,209.49,4,1,1,411,Potential Loyalists
16358.0,29,1,892.1500000000001,3,1,3,313,Potential Loyalists
16359.0,11,7,946.83,4,4,3,443,Loyal Customers
16362.0,72,1,212.17000000000002,2,1,1,211,At Risk
16365.0,2,7,1766.78,4,4,4,444,Champions
16366.0,217,3,1220.83,1,3,3,133,At Risk
16367.0,18,1,549.8100000000001,3,1,2,312,Potential Loyalists
16368.0,70,1,141.53,2,1,1,211,At Risk
16369.0,71,4,1111.15,2,3,3,233,At Risk
16371.0,83,1,157.2,2,1,1,211,At Risk
16372.0,44,3,934.58,3,3,3,333,Loyal Customers
16373.0,17,2,309.49,4,2,2,422,Potential Loyalists
16374.0,37,3,1256.67,3,3,3,333,Loyal Customers
16375.0,105,2,104.0,2,2,1,221,At Risk
16377.0,252,1,632.28,1,1,2,112,At Risk
16381.0,30,2,247.85,3,2,1,321,Potential Loyalists
16382.0,43,2,353.1,3,2,2,322,Potential Loyalists
16383.0,31,5,2252.93,3,4,4,344,Loyal Customers
16384.0,64,2,774.45,2,2,3,223,At Risk
16385.0,1,3,473.69,4,3,2,432,Loyal Customers
16386.0,22,1,765.59,3,1,3,313,Potential Loyalists
16387.0,30,4,788.1,3,3,3,333,Loyal Customers
16388.0,288,1,186.05,1,1,1,111,At Risk
16390.0,171,3,467.5,1,3,2,132,At Risk
16391.0,35,4,1052.26,3,3,3,333,Loyal Customers
16392.0,48,2,538.81,3,2,2,322,Potential Loyalists
16393.0,4,11,2441.61,4,4,4,444,Champions
16395.0,28,9,2036.35,3,4,4,344,Loyal Customers
16396.0,111,1,137.8,2,1,1,211,At Risk
16397.0,263,1,123.13,1,1,1,111,At Risk
16399.0,24,1,222.20000000000002,3,1,1,311,Potential Loyalists
16400.0,30,8,2755.92,3,4,4,344,Loyal Customers
16401.0,14,11,2750.83,4,4,4,444,Champions
16402.0,4,1,205.65,4,1,1,411,Potential Loyalists
16406.0,85,2,374.01,2,2,2,222,At Risk
16407.0,24,4,681.97,3,3,2,332,Loyal Customers
16408.0,226,1,231.93,1,1,1,111,At Risk
16409.0,15,7,3629.76,4,4,4,444,Champions
16410.0,369,1,130.32,1,1,1,111,At Risk
16411.0,4,3,673.24,4,3,2,432,Loyal Customers
16412.0,28,4,457.2,3,3,2,332,Loyal Customers
16413.0,10,1,259.83,4,1,1,411,Potential Loyalists
16414.0,66,3,424.96000000000004,2,3,2,232,At Risk
16415.0,218,2,496.49,1,2,2,122,At Risk
16416.0,25,6,1906.48,3,4,4,344,Loyal Customers
16417.0,127,1,35.7,2,1,1,211,At Risk
16418.0,43,2,397.62,3,2,2,322,Potential Loyalists
16419.0,212,2,504.99,1,2,2,122,At Risk
16420.0,31,1,75.0,3,1,1,311,Potential Loyalists
16421.0,11,3,526.27,4,3,2,432,Loyal Customers
16422.0,4,59,28904.670000000002,4,4,4,444,Champions
16424.0,17,1,309.5,4,1,2,412,Potential Loyalists
16428.0,48,3,638.49,3,3,2,332,Loyal Customers
16430.0,16,6,817.09,4,4,3,443,Loyal Customers
16433.0,43,1,200.26,3,1,1,311,Potential Loyalists
16434.0,81,5,1161.89,2,4,3,243,At Risk
16435.0,147,3,1003.0699999999999,1,3,3,133,At Risk
16436.0,303,3,319.14,1,3,2,132,At Risk
16437.0,16,2,301.25,4,2,1,421,Potential Loyalists
16439.0,357,1,310.70000000000005,1,1,2,112,At Risk
16440.0,128,1,216.3,2,1,1,211,At Risk
16441.0,52,3,637.93,3,3,2,332,Loyal Customers
16442.0,239,2,282.68,1,2,1,121,At Risk
16443.0,155,1,162.24,1,1,1,111,At Risk
16444.0,25,13,2971.21,3,4,4,344,Loyal Customers
16445.0,21,3,352.65,3,3,2,332,Loyal Customers
16447.0,225,2,471.19,1,2,2,122,At Risk
16448.0,106,1,178.13,2,1,1,211,At Risk
16450.0,219,2,1193.81,1,2,3,123,At Risk
16451.0,196,2,746.1800000000001,1,2,3,123,At Risk
16452.0,265,2,332.17,1,2,2,122,At Risk
16453.0,165,2,251.71,1,2,1,121,At Risk
16454.0,241,2,24.05,1,2,1,121,At Risk
16455.0,6,6,2535.69,4,4,4,444,Champions
16456.0,8,9,4630.16,4,4,4,444,Champions
16458.0,10,12,2208.15,4,4,4,444,Champions
16459.0,364,1,71.78999999999999,1,1,1,111,At Risk
16461.0,225,2,1402.91,1,2,3,123,At Risk
16465.0,55,2,746.24,2,2,3,223,At Risk
16466.0,18,8,2171.13,3,4,4,344,Loyal Customers
16467.0,143,7,2869.16,1,4,4,144,At Risk
16468.0,105,2,712.62,2,2,3,223,At Risk
16469.0,149,1,178.48000000000002,1,1,1,111,At Risk
16470.0,31,7,1664.08,3,4,3,343,Loyal Customers
16471.0,28,3,966.03,3,3,3,333,Loyal Customers
16472.0,69,2,789.6,2,2,3,223,At Risk
16473.0,9,1,154.72,4,1,1,411,Potential Loyalists
16476.0,66,1,350.35,2,1,2,212,At Risk
16477.0,6,5,1825.56,4,4,4,444,Champions
16481.0,317,1,453.38,1,1,2,112,At Risk
16485.0,67,4,1923.54,2,3,4,234,At Risk
16486.0,172,1,134.36,1,1,1,111,At Risk
16487.0,212,2,209.4,1,2,1,121,At Risk
16489.0,15,2,303.7,4,2,1,421,Potential Loyalists
16490.0,71,1,205.41000000000003,2,1,1,211,At Risk
16491.0,48,1,801.66,3,1,3,313,Potential Loyalists
16492.0,175,1,385.56,1,1,2,112,At Risk
16493.0,79,3,780.46,2,3,3,233,At Risk
16496.0,66,3,731.25,2,3,3,233,At Risk
16497.0,48,17,3729.59,3,4,4,344,Loyal Customers
16499.0,9,6,2212.89,4,4,4,444,Champions
16500.0,9,3,443.05,4,3,2,432,Loyal Customers
16501.0,18,1,1191.23,3,1,3,313,Potential Loyalists
16502.0,255,2,258.55,1,2,1,121,At Risk
16503.0,30,7,2182.41,3,4,4,344,Loyal Customers
16507.0,207,1,142.71,1,1,1,111,At Risk
16508.0,265,1,240.95,1,1,1,111,At Risk
16510.0,7,6,1777.5,4,4,4,444,Champions
16511.0,32,3,842.16,3,3,3,333,Loyal Customers
16515.0,14,5,1554.92,4,4,3,443,Loyal Customers
16518.0,56,2,475.05,2,2,2,222,At Risk
16519.0,0,3,327.68,4,3,2,432,Loyal Customers
16520.0,0,4,1427.57,4,3,3,433,Loyal Customers
16521.0,50,3,1140.11,3,3,3,333,Loyal Customers
16522.0,70,2,433.36,2,2,2,222,At Risk
16523.0,50,7,2497.86,3,4,4,344,Loyal Customers
16524.0,81,2,306.19,2,2,1,221,At Risk
16525.0,1,23,11535.29,4,4,4,444,Champions
16526.0,219,1,426.85,1,1,2,112,At Risk
16527.0,59,1,1004.88,2,1,3,213,At Risk
16529.0,112,3,1531.55,2,3,3,233,At Risk
16530.0,303,1,48.35,1,1,1,111,At Risk
16531.0,16,4,1053.74,4,3,3,433,Loyal Customers
16532.0,66,2,2007.84,2,2,4,224,At Risk
16534.0,277,1,635.9,1,1,2,112,At Risk
16535.0,20,2,378.28999999999996,3,2,2,322,Potential Loyalists
16537.0,276,1,23.35,1,1,1,111,At Risk
16538.0,176,3,395.07,1,3,2,132,At Risk
16539.0,8,7,2343.2,4,4,4,444,Champions
16540.0,49,1,205.75,3,1,1,311,Potential Loyalists
16541.0,370,1,424.03,1,1,2,112,At Risk
16542.0,36,1,137.7,3,1,1,311,Potential Loyalists
16543.0,226,1,292.21,1,1,1,111,At Risk
16544.0,154,4,376.70000000000005,1,3,2,132,At Risk
16545.0,10,1,350.52,4,1,2,412,Potential Loyalists
16546.0,7,4,4819.32,4,3,4,434,Loyal Customers
16547.0,181,1,104.25999999999999,1,1,1,111,At Risk
16548.0,234,1,30.15,1,1,1,111,At Risk
16549.0,32,24,8746.9,3,4,4,344,Loyal Customers
16550.0,3,14,7069.27,4,4,4,444,Champions
16551.0,58,4,1315.0,2,3,3,233,At Risk
16552.0,8,1,95.28999999999999,4,1,1,411,Potential Loyalists
16553.0,31,21,10864.19,3,4,4,344,Loyal Customers
16554.0,21,5,2004.6200000000001,3,4,4,344,Loyal Customers
16555.0,140,4,1629.79,1,3,3,133,At Risk
16556.0,10,10,4698.79,4,4,4,444,Champions
16558.0,1,19,5535.02,4,4,4,444,Champions
16559.0,32,1,175.0,3,1,1,311,Potential Loyalists
16560.0,32,6,2206.9700000000003,3,4,4,344,Loyal Customers
16562.0,111,1,223.86,2,1,1,211,At Risk
16563.0,35,5,3334.82,3,4,4,344,Loyal Customers
16564.0,204,1,87.80000000000001,1,1,1,111,At Risk
16565.0,41,3,599.35,3,3,2,332,Loyal Customers
16568.0,62,2,1020.9,2,2,3,223,At Risk
16569.0,266,4,1331.03,1,3,3,133,At Risk
16570.0,14,10,3695.91,4,4,4,444,Champions
16571.0,30,7,2827.05,3,4,4,344,Loyal Customers
16574.0,58,2,850.34,2,2,3,223,At Risk
16576.0,55,2,540.87,2,2,2,222,At Risk
16577.0,301,1,380.0,1,1,2,112,At Risk
16578.0,261,1,156.6,1,1,1,111,At Risk
16579.0,60,1,295.05,2,1,1,211,At Risk
16583.0,8,2,297.95,4,2,1,421,Potential Loyalists
16584.0,67,3,2220.09,2,3,4,234,At Risk
16585.0,228,2,341.59000000000003,1,2,2,122,At Risk
16586.0,79,2,998.83,2,2,3,223,At Risk
16588.0,21,4,1361.28,3,3,3,333,Loyal Customers
16589.0,85,1,153.12,2,1,1,211,At Risk
16590.0,35,2,605.9,3,2,2,322,Potential Loyalists
16592.0,10,12,3694.23,4,4,4,444,Champions
16593.0,25,5,741.11,3,4,3,343,Loyal Customers
16595.0,11,4,1397.59,4,3,3,433,Loyal Customers
16596.0,1,3,329.48,4,3,2,432,Loyal Customers
16599.0,20,1,172.8,3,1,1,311,Potential Loyalists
16600.0,9,7,1339.89,4,4,3,443,Loyal Customers
16601.0,25,2,434.3,3,2,2,322,Potential Loyalists
16602.0,23,1,235.25,3,1,1,311,Potential Loyalists
16604.0,197,2,432.45000000000005,1,2,2,122,At Risk
16605.0,359,1,60.48,1,1,1,111,At Risk
16606.0,39,2,357.66,3,2,2,322,Potential Loyalists
16607.0,34,11,2359.16,3,4,4,344,Loyal Customers
16608.0,88,2,1286.6200000000001,2,2,3,223,At Risk
16611.0,38,5,1655.64,3,4,3,343,Loyal Customers
16612.0,14,5,2057.77,4,4,4,444,Champions
16614.0,37,2,673.6,3,2,2,322,Potential Loyalists
16615.0,261,1,291.5,1,1,1,111,At Risk
16619.0,18,3,1712.1200000000001,3,3,3,333,Loyal Customers
16620.0,24,4,1579.97,3,3,3,333,Loyal Customers
16622.0,178,1,225.4,1,1,1,111,At Risk
16623.0,36,3,885.79,3,3,3,333,Loyal Customers
16625.0,57,4,1320.95,2,3,3,233,At Risk
16628.0,42,2,130.05,3,2,1,321,Potential Loyalists
16630.0,42,1,106.80000000000001,3,1,1,311,Potential Loyalists
16631.0,116,7,1892.52,2,4,4,244,At Risk
16632.0,120,2,406.4,2,2,2,222,At Risk
16634.0,7,5,1596.71,4,4,3,443,Loyal Customers
16635.0,41,1,473.0,3,1,2,312,Potential Loyalists
16636.0,73,4,3802.04,2,3,4,234,At Risk
16638.0,3,6,749.8100000000001,4,4,3,443,Loyal Customers
16639.0,44,1,490.47,3,1,2,312,Potential Loyalists
16640.0,32,1,179.4,3,1,1,311,Potential Loyalists
16641.0,336,1,323.4,1,1,2,112,At Risk
16642.0,50,1,389.12,3,1,2,312,Potential Loyalists
16643.0,57,1,435.6,2,1,2,212,At Risk
16645.0,370,1,160.39,1,1,1,111,At Risk
16646.0,84,1,678.8,2,1,2,212,At Risk
16647.0,77,2,327.84,2,2,2,222,At Risk
16648.0,90,2,382.14,2,2,2,222,At Risk
16649.0,155,1,306.58,1,1,1,111,At Risk
16650.0,55,6,1397.69,2,4,3,243,At Risk
16651.0,221,1,136.2,1,1,1,111,At Risk
16652.0,39,9,10776.42,3,4,4,344,Loyal Customers
16654.0,3,5,1110.2,4,4,3,443,Loyal Customers
16655.0,46,7,2633.74,3,4,4,344,Loyal Customers
16656.0,55,15,8207.37,2,4,4,244,At Risk
16658.0,3,6,690.83,4,4,2,442,Loyal Customers
16660.0,57,3,611.9,2,3,2,232,At Risk
16661.0,175,4,932.76,1,3,3,133,At Risk
16662.0,29,1,151.05,3,1,1,311,Potential Loyalists
16663.0,364,1,165.0,1,1,1,111,At Risk
16664.0,204,1,109.2,1,1,1,111,At Risk
16666.0,256,1,98.73,1,1,1,111,At Risk
16668.0,22,7,555.7,3,4,2,342,Loyal Customers
16670.0,28,9,3934.25,3,4,4,344,Loyal Customers
16673.0,314,1,171.13,1,1,1,111,At Risk
16675.0,76,2,608.86,2,2,2,222,At Risk
16676.0,37,2,769.78,3,2,3,323,Potential Loyalists
16677.0,46,2,880.62,3,2,3,323,Potential Loyalists
16679.0,1,3,663.31,4,3,2,432,Loyal Customers
16680.0,163,2,637.75,1,2,2,122,At Risk
16681.0,276,1,151.5,1,1,1,111,At Risk
16683.0,168,1,320.25,1,1,2,112,At Risk
16684.0,14,27,80489.21,4,4,4,444,Champions
16686.0,24,9,1921.19,3,4,4,344,Loyal Customers
16687.0,25,1,157.63,3,1,1,311,Potential Loyalists
16690.0,28,2,127.45,3,2,1,321,Potential Loyalists
16691.0,53,2,178.83,2,2,1,221,At Risk
16692.0,43,2,638.6999999999999,3,2,2,322,Potential Loyalists
16693.0,46,3,701.62,3,3,3,333,Loyal Customers
16694.0,358,1,98.30000000000001,1,1,1,111,At Risk
16695.0,196,2,191.9,1,2,1,121,At Risk
16699.0,15,7,994.6,4,4,3,443,Loyal Customers
16700.0,1,13,4091.16,4,4,4,444,Champions
16701.0,58,13,4518.43,2,4,4,244,At Risk
16702.0,50,4,1110.83,3,3,3,333,Loyal Customers
16704.0,253,2,664.16,1,2,2,122,At Risk
16705.0,35,22,29480.061,3,4,4,344,Loyal Customers
16707.0,35,4,533.41,3,3,2,332,Loyal Customers
16709.0,14,9,6026.14,4,4,4,444,Champions
16710.0,3,13,3823.78,4,4,4,444,Champions
16711.0,14,4,1217.45,4,3,3,433,Loyal Customers
16712.0,36,2,621.5600000000001,3,2,2,322,Potential Loyalists
16713.0,1,18,7619.21,4,4,4,444,Champions
16714.0,305,1,368.27,1,1,2,112,At Risk
16715.0,197,1,323.8,1,1,2,112,At Risk
16716.0,265,1,1248.48,1,1,3,113,At Risk
16717.0,1,9,3127.85,4,4,4,444,Champions
16718.0,4,5,3006.08,4,4,4,444,Champions
16719.0,3,8,2174.13,4,4,4,444,Champions
16720.0,11,2,605.79,4,2,2,422,Potential Loyalists
